city,travel_month,avg_temp_c,temp_max_c,temp_min_c,rainfall_mm,sunshine_hours,uv_index_max,wind_speed_max_kmh,precipitation_probability_max,sunshine_category,rain_category,wind_category,sunshine_score,comfort_score,last_updated
Umeå,4,2,5,-1,9,35.0,1,18,50,mixed,showery,breezy,42,0,2025-06-09T01:18:08.719252
Umeå,5,8,11,5,11,35.0,1,18,50,mixed,showery,breezy,42,30,2025-06-09T01:18:09.337387
Umeå,6,12,15,9,11,35.0,1,17,50,mixed,showery,breezy,42,70,2025-06-09T01:18:09.920895
Umeå,7,16,19,13,18,35.0,1,17,75,mixed,showery,breezy,42,17,2025-06-09T01:18:10.508303
Umeå,8,15,18,13,20,35.0,1,18,75,mixed,showery,breezy,42,230,2025-06-09T01:18:11.079674
Umeå,9,11,13,8,16,35.0,1,19,75,mixed,showery,breezy,42,50,2025-06-09T01:18:11.688689
Umeå,10,5,7,4,16,35.0,2,21,75,mixed,showery,breezy,42,0,2025-06-09T01:18:12.284838
Umeå,11,0,2,-2,15,35.0,2,22,75,mixed,showery,breezy,42,0,2025-06-09T01:18:12.888567
Umeå,12,-3,-1,-5,13,35.0,2,22,50,mixed,showery,breezy,42,0,2025-06-09T01:18:13.495933
Genoa,1,6,9,3,19,35.0,4,9,75,mixed,showery,calm,42,10,2025-06-09T01:18:14.178930
Genoa,2,7,10,4,15,35.0,4,11,75,mixed,showery,calm,42,20,2025-06-09T01:18:14.774458
Genoa,3,10,14,7,17,35.0,3,12,75,mixed,showery,calm,42,60,2025-06-09T01:18:15.348479
Genoa,4,14,17,10,22,35.0,2,13,75,mixed,showery,calm,42,90,2025-06-09T01:18:15.950856
Genoa,5,17,20,14,20,35.0,2,13,75,mixed,showery,calm,42,33,2025-06-09T01:18:16.533323
Genoa,6,21,24,17,14,35.0,2,12,50,mixed,showery,calm,42,86,2025-06-09T01:18:17.110781
Genoa,7,24,27,20,10,35.0,2,12,50,mixed,showery,calm,42,86,2025-06-09T01:18:17.698784
Genoa,8,25,28,21,11,35.0,2,11,50,mixed,showery,calm,42,71,2025-06-09T01:18:18.285021
Genoa,9,21,25,18,18,35.0,2,11,75,mixed,showery,calm,42,100,2025-06-09T01:18:18.865140
Genoa,10,16,19,13,27,35.0,3,10,75,mixed,wet,calm,42,17,2025-06-09T01:18:19.454709
Genoa,11,10,13,7,22,35.0,4,9,75,mixed,showery,calm,42,50,2025-06-09T01:18:20.034792
Genoa,12,6,9,3,16,35.0,4,8,75,mixed,showery,calm,42,10,2025-06-09T01:18:20.625661
Menorca,1,12,13,11,12,35.0,5,35,50,mixed,showery,breezy,42,50,2025-06-09T01:18:21.256662
Menorca,2,12,13,10,12,35.0,4,36,50,mixed,showery,windy,42,50,2025-06-09T01:18:21.849178
Menorca,3,13,14,11,8,35.0,3,33,50,mixed,showery,breezy,42,60,2025-06-09T01:18:22.435112
Menorca,4,14,16,13,8,35.0,2,30,50,mixed,showery,breezy,42,80,2025-06-09T01:18:23.025557
Menorca,5,17,19,16,5,35.0,2,27,25,mixed,arid,breezy,42,33,2025-06-09T01:18:23.630242
Menorca,6,21,23,20,3,35.0,2,24,25,mixed,arid,breezy,42,100,2025-06-09T01:18:24.222432
Menorca,7,24,25,22,1,35.0,2,24,10,mixed,arid,breezy,42,100,2025-06-09T01:18:24.820896
Menorca,8,25,26,24,1,35.0,2,23,10,mixed,arid,breezy,42,100,2025-06-09T01:18:25.415033
Menorca,9,23,24,21,7,35.0,2,25,50,mixed,arid,breezy,42,100,2025-06-09T01:18:26.010756
Menorca,10,19,21,18,18,35.0,3,30,75,mixed,showery,breezy,42,100,2025-06-09T01:18:26.601150
Menorca,11,16,17,15,16,35.0,4,35,75,mixed,showery,breezy,42,90,2025-06-09T01:18:27.195358
Menorca,12,13,14,12,14,35.0,5,36,50,mixed,showery,windy,42,60,2025-06-09T01:18:27.794798
Ålesund,1,1,3,-1,44,35.0,3,20,90,mixed,wet,breezy,42,0,2025-06-09T01:18:28.491726
Ålesund,2,1,3,-1,44,35.0,2,20,90,mixed,wet,breezy,42,0,2025-06-09T01:18:29.104752
Ålesund,3,3,5,0,28,35.0,2,17,75,mixed,wet,breezy,42,0,2025-06-09T01:18:29.715315
Ålesund,4,6,8,3,22,35.0,1,15,75,mixed,showery,breezy,42,0,2025-06-09T01:18:30.316335
Ålesund,5,9,12,6,20,35.0,1,15,75,mixed,showery,breezy,42,40,2025-06-09T01:18:30.937642
Ålesund,6,12,15,10,23,35.0,1,15,75,mixed,wet,breezy,42,70,2025-06-09T01:18:31.530882
Ålesund,7,14,17,12,28,35.0,1,14,75,mixed,wet,calm,42,90,2025-06-09T01:18:32.153481
Ålesund,8,14,17,12,42,35.0,1,16,90,mixed,wet,breezy,42,90,2025-06-09T01:18:32.735817
Ålesund,9,13,15,10,47,35.0,1,17,90,mixed,wet,breezy,42,70,2025-06-09T01:18:33.324358
Ålesund,10,8,10,7,46,35.0,2,18,90,mixed,wet,breezy,42,20,2025-06-09T01:18:33.932408
Ålesund,11,4,5,2,44,35.0,2,18,90,mixed,wet,breezy,42,0,2025-06-09T01:18:34.567760
Ålesund,12,2,4,0,46,35.0,3,20,90,mixed,wet,breezy,42,0,2025-06-09T01:18:35.162986
Guernsey,1,-2,4,-6,3,35.0,4,27,25,mixed,arid,breezy,42,0,2025-06-09T01:18:35.811693
Guernsey,2,-1,6,-6,5,35.0,4,27,50,mixed,arid,breezy,42,0,2025-06-09T01:18:36.504408
Guernsey,3,2,9,-3,8,35.0,3,28,50,mixed,showery,breezy,42,10,2025-06-09T01:18:37.117911
Guernsey,4,8,16,2,13,35.0,2,28,50,mixed,showery,breezy,42,80,2025-06-09T01:18:37.732451
Guernsey,5,14,22,8,14,35.0,2,26,50,mixed,showery,breezy,42,29,2025-06-09T01:18:38.333149
Guernsey,6,21,29,13,9,35.0,2,24,50,mixed,showery,breezy,42,50,2025-06-09T01:18:38.956606
Guernsey,7,25,33,18,9,35.0,2,23,50,mixed,showery,breezy,42,53,2025-06-09T01:18:39.585721
Guernsey,8,24,32,17,7,35.0,2,22,50,mixed,arid,breezy,42,53,2025-06-09T01:18:40.190763
Guernsey,9,19,27,12,5,35.0,2,23,25,mixed,arid,breezy,42,53,2025-06-09T01:18:40.798271
Guernsey,10,10,18,5,7,35.0,3,24,50,mixed,arid,breezy,42,310,2025-06-09T01:18:41.370279
Guernsey,11,2,9,-2,6,35.0,4,25,50,mixed,arid,breezy,42,10,2025-06-09T01:18:41.964685
Guernsey,12,-2,4,-6,4,35.0,4,27,25,mixed,arid,breezy,42,0,2025-06-09T01:18:42.578985
Antwerp,1,4,6,2,16,35.0,4,22,75,mixed,showery,breezy,42,0,2025-06-09T01:18:43.366070
Antwerp,2,4,7,1,13,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T01:18:43.973108
Antwerp,3,6,10,3,15,35.0,2,21,50,mixed,showery,breezy,42,20,2025-06-09T01:18:44.554964
Antwerp,4,10,14,6,13,35.0,2,19,50,mixed,showery,breezy,42,60,2025-06-09T01:18:45.185044
Antwerp,5,13,17,9,15,35.0,1,18,75,mixed,showery,breezy,42,90,2025-06-09T01:18:45.774956
Antwerp,6,17,21,12,17,35.0,1,18,75,mixed,showery,breezy,42,33,2025-06-09T01:18:46.395805
Antwerp,7,18,22,14,18,35.0,1,18,75,mixed,showery,breezy,42,50,2025-06-09T01:18:46.988824
Antwerp,8,18,22,14,14,35.0,1,17,50,mixed,showery,breezy,42,50,2025-06-09T01:18:47.580624
Antwerp,9,16,20,12,13,35.0,2,17,50,mixed,showery,breezy,42,25,2025-06-09T01:18:48.195198
Antwerp,10,12,15,9,15,35.0,2,19,50,mixed,showery,breezy,42,70,2025-06-09T01:18:48.810226
Antwerp,11,7,9,5,16,35.0,3,20,75,mixed,showery,breezy,42,10,2025-06-09T01:18:49.433693
Antwerp,12,4,6,2,14,35.0,4,21,50,mixed,showery,breezy,42,0,2025-06-09T01:18:50.019784
Ajaccio,1,11,13,10,24,35.0,5,19,75,mixed,wet,breezy,42,50,2025-06-09T01:18:50.643714
Ajaccio,2,11,12,9,21,35.0,4,18,75,mixed,showery,breezy,42,40,2025-06-09T01:18:51.241498
Ajaccio,3,12,14,11,21,35.0,3,18,75,mixed,showery,breezy,42,60,2025-06-09T01:18:51.832013
Ajaccio,4,14,16,13,19,35.0,2,17,75,mixed,showery,breezy,42,80,2025-06-09T01:18:52.411640
Ajaccio,5,18,19,16,13,35.0,2,15,50,mixed,showery,breezy,42,33,2025-06-09T01:18:53.007693
Ajaccio,6,22,23,20,6,35.0,2,14,50,mixed,arid,calm,42,100,2025-06-09T01:18:53.614306
Ajaccio,7,25,26,22,1,35.0,2,14,10,mixed,arid,calm,42,100,2025-06-09T01:18:54.243776
Ajaccio,8,25,27,23,1,35.0,2,13,10,mixed,arid,calm,42,75,2025-06-09T01:18:54.842231
Ajaccio,9,23,24,21,9,35.0,2,14,50,mixed,showery,calm,42,100,2025-06-09T01:18:55.429408
Ajaccio,10,19,20,17,25,35.0,3,16,75,mixed,wet,breezy,42,67,2025-06-09T01:18:56.011422
Ajaccio,11,15,16,13,32,35.0,4,18,90,mixed,wet,breezy,42,80,2025-06-09T01:18:56.595745
Ajaccio,12,12,13,10,28,35.0,5,18,75,mixed,wet,breezy,42,50,2025-06-09T01:18:57.198347
Dalaman,1,11,14,7,40,35.0,5,12,90,mixed,wet,calm,42,60,2025-06-09T01:18:57.801146
Dalaman,2,11,15,7,38,35.0,4,13,90,mixed,wet,calm,42,70,2025-06-09T01:18:58.400508
Dalaman,3,13,17,9,18,35.0,3,12,75,mixed,showery,calm,42,90,2025-06-09T01:18:58.981933
Dalaman,4,16,20,11,10,35.0,2,13,50,mixed,showery,calm,42,22,2025-06-09T01:18:59.600352
Dalaman,5,21,25,15,4,35.0,2,13,25,mixed,arid,calm,42,70,2025-06-09T01:19:00.196523
Dalaman,6,25,30,20,2,35.0,2,15,10,mixed,arid,breezy,42,60,2025-06-09T01:19:00.790912
Dalaman,7,28,34,23,0,35.0,2,15,10,mixed,arid,breezy,42,27,2025-06-09T01:19:01.374308
Dalaman,8,29,33,24,1,35.0,2,14,10,mixed,arid,calm,42,22,2025-06-09T01:19:01.958453
Dalaman,9,26,30,20,1,35.0,2,14,10,mixed,arid,calm,42,60,2025-06-09T01:19:02.551393
Dalaman,10,21,25,16,9,35.0,3,11,50,mixed,showery,calm,42,78,2025-06-09T01:19:03.136275
Dalaman,11,16,20,12,30,35.0,4,11,90,mixed,wet,calm,42,25,2025-06-09T01:19:03.737325
Dalaman,12,12,15,8,45,35.0,5,12,90,mixed,wet,calm,42,70,2025-06-09T01:19:04.302963
Győr-Pér,1,1,4,-2,9,35.0,4,18,50,mixed,showery,breezy,42,0,2025-06-09T01:19:04.917794
Győr-Pér,2,1,5,-2,8,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T01:19:05.510409
Győr-Pér,3,6,11,2,10,35.0,3,19,50,mixed,showery,breezy,42,30,2025-06-09T01:19:06.091105
Győr-Pér,4,11,16,6,14,35.0,2,19,50,mixed,showery,breezy,42,80,2025-06-09T01:19:06.670547
Győr-Pér,5,16,21,11,17,35.0,1,17,75,mixed,showery,breezy,42,30,2025-06-09T01:19:07.268372
Győr-Pér,6,19,24,14,16,35.0,1,17,75,mixed,showery,breezy,42,60,2025-06-09T01:19:07.863249
Győr-Pér,7,22,27,17,13,35.0,1,18,50,mixed,showery,breezy,42,80,2025-06-09T01:19:08.468892
Győr-Pér,8,22,27,17,13,35.0,1,16,50,mixed,showery,breezy,42,80,2025-06-09T01:19:09.059596
Győr-Pér,9,18,23,14,11,35.0,2,16,50,mixed,showery,breezy,42,56,2025-06-09T01:19:09.662960
Győr-Pér,10,13,17,9,10,35.0,3,17,50,mixed,showery,breezy,42,90,2025-06-09T01:19:10.269490
Győr-Pér,11,5,9,2,12,35.0,3,18,50,mixed,showery,breezy,42,10,2025-06-09T01:19:10.869761
Győr-Pér,12,1,3,-2,10,35.0,4,18,50,mixed,showery,breezy,42,0,2025-06-09T01:19:11.462638
Lyon,1,4,7,1,18,35.0,4,15,75,mixed,showery,breezy,42,0,2025-06-09T01:19:12.099400
Lyon,2,4,8,0,14,35.0,3,16,50,mixed,showery,breezy,42,0,2025-06-09T01:19:12.691602
Lyon,3,8,13,4,19,35.0,3,17,75,mixed,showery,breezy,42,50,2025-06-09T01:19:13.305204
Lyon,4,11,16,6,22,35.0,2,17,75,mixed,showery,breezy,42,80,2025-06-09T01:19:13.896920
Lyon,5,15,20,10,23,35.0,1,15,75,mixed,wet,breezy,42,20,2025-06-09T01:19:14.511508
Lyon,6,19,24,14,21,35.0,1,15,75,mixed,showery,breezy,42,60,2025-06-09T01:19:15.109266
Lyon,7,21,26,16,18,35.0,1,14,75,mixed,showery,calm,42,80,2025-06-09T01:19:15.693679
Lyon,8,22,27,16,15,35.0,1,13,50,mixed,showery,calm,42,73,2025-06-09T01:19:16.290668
Lyon,9,18,23,14,20,35.0,2,14,75,mixed,showery,calm,42,56,2025-06-09T01:19:16.890264
Lyon,10,13,17,9,21,35.0,3,15,75,mixed,showery,breezy,42,90,2025-06-09T01:19:17.481114
Lyon,11,8,11,4,23,35.0,3,15,75,mixed,wet,breezy,42,30,2025-06-09T01:19:18.085034
Lyon,12,4,7,1,19,35.0,4,15,75,mixed,showery,breezy,42,0,2025-06-09T01:19:18.674857
Tymbou,1,12,15,8,12,35.0,5,14,50,mixed,showery,calm,42,70,2025-06-09T01:19:19.383736
Tymbou,2,12,16,8,10,35.0,4,15,50,mixed,showery,breezy,42,80,2025-06-09T01:19:19.984150
Tymbou,3,14,19,10,8,35.0,3,14,50,mixed,showery,calm,42,11,2025-06-09T01:19:20.565148
Tymbou,4,18,23,13,5,35.0,2,13,50,mixed,arid,calm,42,50,2025-06-09T01:19:21.160185
Tymbou,5,23,29,17,4,35.0,2,12,25,mixed,arid,calm,42,67,2025-06-09T01:19:21.765415
Tymbou,6,27,33,22,2,35.0,2,13,10,mixed,arid,calm,42,36,2025-06-09T01:19:22.379684
Tymbou,7,31,37,25,0,35.0,2,12,10,mixed,arid,calm,42,8,2025-06-09T01:19:22.973667
Tymbou,8,30,36,25,0,35.0,2,12,10,mixed,arid,calm,42,9,2025-06-09T01:19:23.567661
Tymbou,9,27,33,22,1,35.0,2,11,10,mixed,arid,calm,42,36,2025-06-09T01:19:24.154759
Tymbou,10,22,27,18,8,35.0,3,11,50,mixed,showery,calm,42,89,2025-06-09T01:19:24.779112
Tymbou,11,17,21,13,8,35.0,4,12,50,mixed,showery,calm,42,38,2025-06-09T01:19:25.362737
Tymbou,12,13,17,10,11,35.0,5,14,50,mixed,showery,calm,42,90,2025-06-09T01:19:25.951446
Anadyr,1,-19,-17,-21,7,35.0,2,22,50,mixed,arid,breezy,42,0,2025-06-09T01:19:26.650311
Anadyr,2,-20,-18,-21,5,35.0,2,21,50,mixed,arid,breezy,42,0,2025-06-09T01:19:27.250610
Anadyr,3,-16,-14,-18,5,35.0,2,20,50,mixed,arid,breezy,42,0,2025-06-09T01:19:27.856061
Anadyr,4,-9,-7,-12,5,35.0,1,20,25,mixed,arid,breezy,42,0,2025-06-09T01:19:28.455477
Anadyr,5,-1,0,-3,4,35.0,1,18,25,mixed,arid,breezy,42,0,2025-06-09T01:19:29.077692
Anadyr,6,5,8,3,6,35.0,1,19,50,mixed,arid,breezy,42,0,2025-06-09T01:19:29.678757
Anadyr,7,9,12,7,13,35.0,1,20,50,mixed,showery,breezy,42,40,2025-06-09T01:19:30.287279
Anadyr,8,9,12,8,13,35.0,1,21,50,mixed,showery,breezy,42,40,2025-06-09T01:19:30.899538
Anadyr,9,5,7,4,10,35.0,1,22,50,mixed,showery,breezy,42,0,2025-06-09T01:19:31.504188
Anadyr,10,-3,-1,-5,8,35.0,2,21,50,mixed,showery,breezy,42,0,2025-06-09T01:19:32.109140
Anadyr,11,-11,-9,-14,8,35.0,2,24,50,mixed,showery,breezy,42,0,2025-06-09T01:19:32.716936
Anadyr,12,-17,-15,-20,7,35.0,2,23,50,mixed,arid,breezy,42,0,2025-06-09T01:19:33.328454
Nîmes,1,6,10,3,13,35.0,4,18,50,mixed,showery,breezy,42,20,2025-06-09T01:19:34.026304
Nîmes,2,7,12,3,14,35.0,4,20,50,mixed,showery,breezy,42,40,2025-06-09T01:19:34.641727
Nîmes,3,10,15,6,14,35.0,3,20,50,mixed,showery,breezy,42,70,2025-06-09T01:19:35.237942
Nîmes,4,13,18,9,17,35.0,2,20,75,mixed,showery,breezy,42,270,2025-06-09T01:19:35.848501
Nîmes,5,17,22,12,15,35.0,2,19,75,mixed,showery,breezy,42,40,2025-06-09T01:19:36.435667
Nîmes,6,22,27,16,9,35.0,2,18,50,mixed,showery,breezy,42,73,2025-06-09T01:19:37.048116
Nîmes,7,25,30,19,5,35.0,2,19,25,mixed,arid,breezy,42,64,2025-06-09T01:19:37.672380
Nîmes,8,25,31,20,6,35.0,2,18,50,mixed,arid,breezy,42,55,2025-06-09T01:19:38.275297
Nîmes,9,21,26,16,20,35.0,2,17,75,mixed,showery,breezy,42,80,2025-06-09T01:19:38.867601
Nîmes,10,15,20,11,22,35.0,3,18,75,mixed,showery,breezy,42,22,2025-06-09T01:19:39.464093
Nîmes,11,10,14,7,20,35.0,4,18,75,mixed,showery,breezy,42,60,2025-06-09T01:19:40.045630
Nîmes,12,6,10,3,14,35.0,4,18,50,mixed,showery,breezy,42,20,2025-06-09T01:19:40.635094
Yekaterinburg,1,-13,-11,-16,4,35.0,3,16,25,mixed,arid,breezy,42,0,2025-06-09T01:19:41.324653
Yekaterinburg,2,-11,-8,-15,4,35.0,3,17,25,mixed,arid,breezy,42,0,2025-06-09T01:19:41.935467
Yekaterinburg,3,-5,-2,-10,6,35.0,2,17,50,mixed,arid,breezy,42,0,2025-06-09T01:19:42.543439
Yekaterinburg,4,2,7,-3,9,35.0,1,18,50,mixed,showery,breezy,42,0,2025-06-09T01:19:43.152120
Yekaterinburg,5,11,16,5,13,35.0,1,17,50,mixed,showery,breezy,42,80,2025-06-09T01:19:43.756584
Yekaterinburg,6,16,20,11,18,35.0,1,16,75,mixed,showery,breezy,42,22,2025-06-09T01:19:44.357406
Yekaterinburg,7,18,22,14,24,35.0,1,15,75,mixed,wet,breezy,42,50,2025-06-09T01:19:44.965088
Yekaterinburg,8,16,20,11,13,35.0,1,15,50,mixed,showery,breezy,42,22,2025-06-09T01:19:45.584168
Yekaterinburg,9,10,14,6,14,35.0,1,17,50,mixed,showery,breezy,42,60,2025-06-09T01:19:46.184072
Yekaterinburg,10,3,6,0,10,35.0,2,17,50,mixed,showery,breezy,42,0,2025-06-09T01:19:46.801792
Yekaterinburg,11,-6,-4,-9,9,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T01:19:47.403547
Yekaterinburg,12,-13,-10,-16,6,35.0,3,17,50,mixed,arid,breezy,42,0,2025-06-09T01:19:48.003164
Birmingham,1,4,6,1,13,35.0,4,23,50,mixed,showery,breezy,42,0,2025-06-09T01:19:48.684164
Birmingham,2,4,7,1,11,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T01:19:49.315319
Birmingham,3,6,9,2,13,35.0,2,22,50,mixed,showery,breezy,42,10,2025-06-09T01:19:49.924056
Birmingham,4,8,12,4,15,35.0,2,21,75,mixed,showery,breezy,42,40,2025-06-09T01:19:50.512193
Birmingham,5,11,15,7,15,35.0,1,19,50,mixed,showery,breezy,42,70,2025-06-09T01:19:51.114038
Birmingham,6,15,19,10,15,35.0,1,18,50,mixed,showery,breezy,42,11,2025-06-09T01:19:51.724763
Birmingham,7,16,20,12,16,35.0,1,19,75,mixed,showery,breezy,42,25,2025-06-09T01:19:52.331220
Birmingham,8,16,20,12,12,35.0,1,18,50,mixed,showery,breezy,42,25,2025-06-09T01:19:52.939826
Birmingham,9,14,18,11,14,35.0,2,19,50,mixed,showery,breezy,42,250,2025-06-09T01:19:53.527597
Birmingham,10,10,13,7,15,35.0,2,21,75,mixed,showery,breezy,42,50,2025-06-09T01:19:54.106021
Birmingham,11,6,9,4,16,35.0,3,22,75,mixed,showery,breezy,42,10,2025-06-09T01:19:54.679371
Birmingham,12,4,7,2,13,35.0,4,22,50,mixed,showery,breezy,42,0,2025-06-09T01:19:55.287620
Mulhouse,1,2,5,-1,18,35.0,4,14,75,mixed,showery,calm,42,0,2025-06-09T01:19:55.902610
Mulhouse,2,2,6,-2,13,35.0,3,13,50,mixed,showery,calm,42,0,2025-06-09T01:19:56.492818
Mulhouse,3,6,10,2,17,35.0,3,14,75,mixed,showery,calm,42,20,2025-06-09T01:19:57.081465
Mulhouse,4,10,14,5,17,35.0,2,13,75,mixed,showery,calm,42,60,2025-06-09T01:19:57.693465
Mulhouse,5,14,18,9,20,35.0,1,12,75,mixed,showery,calm,42,270,2025-06-09T01:19:58.290803
Mulhouse,6,17,22,13,18,35.0,1,12,75,mixed,showery,calm,42,44,2025-06-09T01:19:58.900712
Mulhouse,7,19,23,14,17,35.0,1,12,75,mixed,showery,calm,42,56,2025-06-09T01:19:59.493352
Mulhouse,8,20,24,15,14,35.0,1,11,50,mixed,showery,calm,42,67,2025-06-09T01:20:00.074935
Mulhouse,9,16,21,12,16,35.0,2,11,75,mixed,showery,calm,42,33,2025-06-09T01:20:00.668969
Mulhouse,10,11,15,7,16,35.0,3,12,75,mixed,showery,calm,42,70,2025-06-09T01:20:01.261420
Mulhouse,11,5,9,2,18,35.0,3,13,75,mixed,showery,calm,42,10,2025-06-09T01:20:01.852161
Mulhouse,12,1,4,-1,15,35.0,4,12,75,mixed,showery,calm,42,0,2025-06-09T01:20:02.453905
Aalborg,1,1,3,-1,13,35.0,3,23,50,mixed,showery,breezy,42,0,2025-06-09T01:20:03.077294
Aalborg,2,1,3,-1,11,35.0,3,23,50,mixed,showery,breezy,42,0,2025-06-09T01:20:03.694547
Aalborg,3,3,6,1,11,35.0,2,22,50,mixed,showery,breezy,42,0,2025-06-09T01:20:04.303506
Aalborg,4,7,10,4,12,35.0,1,20,50,mixed,showery,breezy,42,20,2025-06-09T01:20:04.971179
Aalborg,5,12,15,8,13,35.0,1,19,50,mixed,showery,breezy,42,70,2025-06-09T01:20:05.562154
Aalborg,6,15,19,11,14,35.0,1,19,50,mixed,showery,breezy,42,12,2025-06-09T01:20:06.149171
Aalborg,7,17,20,14,19,35.0,1,20,75,mixed,showery,breezy,42,33,2025-06-09T01:20:06.735446
Aalborg,8,17,20,14,16,35.0,1,20,75,mixed,showery,breezy,42,33,2025-06-09T01:20:07.352195
Aalborg,9,14,17,11,14,35.0,1,20,50,mixed,showery,breezy,42,90,2025-06-09T01:20:07.959019
Aalborg,10,10,12,8,15,35.0,2,21,50,mixed,showery,breezy,42,40,2025-06-09T01:20:08.529595
Aalborg,11,5,6,3,13,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T01:20:09.129661
Aalborg,12,2,4,1,11,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T01:20:09.718640
Maastricht,1,3,6,1,17,35.0,4,21,75,mixed,showery,breezy,42,0,2025-06-09T01:20:10.344151
Maastricht,2,3,6,0,15,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T01:20:10.947900
Maastricht,3,6,10,3,15,35.0,2,19,75,mixed,showery,breezy,42,20,2025-06-09T01:20:11.547914
Maastricht,4,10,14,5,13,35.0,2,18,50,mixed,showery,breezy,42,60,2025-06-09T01:20:12.151243
Maastricht,5,13,17,9,16,35.0,1,16,75,mixed,showery,breezy,42,90,2025-06-09T01:20:12.756782
Maastricht,6,17,21,12,18,35.0,1,16,75,mixed,showery,breezy,42,33,2025-06-09T01:20:13.385511
Maastricht,7,18,22,14,16,35.0,1,17,75,mixed,showery,breezy,42,50,2025-06-09T01:20:13.985395
Maastricht,8,18,22,14,13,35.0,1,16,50,mixed,showery,breezy,42,50,2025-06-09T01:20:14.579847
Maastricht,9,16,20,12,13,35.0,2,16,50,mixed,showery,breezy,42,25,2025-06-09T01:20:15.171838
Maastricht,10,12,15,9,15,35.0,2,18,75,mixed,showery,breezy,42,70,2025-06-09T01:20:15.753189
Maastricht,11,6,9,4,16,35.0,3,20,75,mixed,showery,breezy,42,10,2025-06-09T01:20:16.340154
Maastricht,12,4,6,1,14,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T01:20:16.924149
Munich,1,0,3,-4,15,35.0,4,16,75,mixed,showery,breezy,42,0,2025-06-09T01:20:17.521492
Munich,2,0,4,-4,14,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T01:20:18.119064
Munich,3,4,9,0,16,35.0,3,16,75,mixed,showery,breezy,42,10,2025-06-09T01:20:18.715280
Munich,4,9,13,4,20,35.0,2,16,75,mixed,showery,breezy,42,50,2025-06-09T01:20:19.327404
Munich,5,13,17,8,25,35.0,1,15,75,mixed,wet,breezy,42,90,2025-06-09T01:20:19.931141
Munich,6,16,21,11,27,35.0,1,15,75,mixed,wet,breezy,42,30,2025-06-09T01:20:20.518331
Munich,7,18,22,13,25,35.0,1,14,75,mixed,wet,calm,42,44,2025-06-09T01:20:21.108753
Munich,8,18,23,13,20,35.0,1,13,75,mixed,showery,calm,42,50,2025-06-09T01:20:21.709699
Munich,9,15,20,11,18,35.0,2,13,75,mixed,showery,calm,42,22,2025-06-09T01:20:22.312674
Munich,10,10,14,6,16,35.0,3,14,75,mixed,showery,calm,42,60,2025-06-09T01:20:22.899432
Munich,11,3,7,0,16,35.0,3,15,75,mixed,showery,breezy,42,0,2025-06-09T01:20:23.502554
Munich,12,-1,2,-4,16,35.0,4,16,75,mixed,showery,breezy,42,0,2025-06-09T01:20:24.096769
Lanzarote,1,16,17,15,4,35.0,6,31,25,mixed,arid,breezy,42,90,2025-06-09T01:20:24.755557
Lanzarote,2,16,17,15,3,35.0,5,30,25,mixed,arid,breezy,42,90,2025-06-09T01:20:25.333761
Lanzarote,3,16,18,15,2,35.0,4,31,10,mixed,arid,breezy,42,210,2025-06-09T01:20:25.921802
Lanzarote,4,17,18,16,1,35.0,3,32,10,mixed,arid,breezy,42,200,2025-06-09T01:20:26.528891
Lanzarote,5,18,19,17,1,35.0,2,30,10,mixed,arid,breezy,42,50,2025-06-09T01:20:27.105067
Lanzarote,6,19,21,18,0,35.0,2,30,10,mixed,arid,breezy,42,100,2025-06-09T01:20:27.697168
Lanzarote,7,21,22,19,0,35.0,2,35,10,mixed,arid,breezy,42,100,2025-06-09T01:20:28.279273
Lanzarote,8,22,23,20,0,35.0,2,33,10,mixed,arid,breezy,42,100,2025-06-09T01:20:28.881465
Lanzarote,9,22,23,20,1,35.0,3,28,10,mixed,arid,breezy,42,100,2025-06-09T01:20:29.457076
Lanzarote,10,21,22,20,2,35.0,4,27,10,mixed,arid,breezy,42,100,2025-06-09T01:20:30.068800
Lanzarote,11,19,20,18,5,35.0,5,29,25,mixed,arid,breezy,42,100,2025-06-09T01:20:30.652952
Lanzarote,12,17,18,16,4,35.0,6,30,25,mixed,arid,breezy,42,200,2025-06-09T01:20:31.252712
Pisa,1,7,11,4,19,35.0,4,14,75,mixed,showery,calm,42,30,2025-06-09T01:20:31.852189
Pisa,2,7,11,4,16,35.0,4,15,75,mixed,showery,breezy,42,30,2025-06-09T01:20:32.460895
Pisa,3,10,14,7,20,35.0,3,16,75,mixed,showery,breezy,42,60,2025-06-09T01:20:33.057578
Pisa,4,13,17,9,18,35.0,2,15,75,mixed,showery,breezy,42,90,2025-06-09T01:20:33.664911
Pisa,5,17,21,13,16,35.0,2,13,75,mixed,showery,calm,42,38,2025-06-09T01:20:34.260254
Pisa,6,21,24,17,13,35.0,2,13,50,mixed,showery,calm,42,86,2025-06-09T01:20:34.840333
